ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
3552,3861,2,2025-12-18,1,9,32,220,17,6561,1,0
3553,3863,2,2025-09-04,1,3,11,238,6,6565,1,0
3554,3863,1,2025-10-06,1,3,11,238,6,6566,1,0
3555,3866,2,2025-08-31,1,10,37,193,20,6569,1,0
3556,3866,1,2025-08-21,1,10,37,193,20,6570,1,0
3557,3867,2,2026-12-05,1,1,4,153,2,6571,1,0
3558,3869,1,2026-08-08,1,7,25,241,13,6573,1,0
3559,3870,1,2027-01-09,1,13,51,87,26,6575,1,0
3560,3870,1,2026-11-27,1,13,51,87,26,6576,1,0
3561,3871,1,2025-03-28,1,1,4,169,1,6579,1,0
3562,3871,2,2025-04-08,1,1,4,169,1,6580,1,0
3563,3872,2,2023-03-11,1,11,40,124,21,6582,1,0
3564,3872,2,2023-03-20,1,11,40,124,21,6584,1,0
3565,3873,1,2023-12-16,1,12,44,232,24,6586,1,0
3566,3876,1,2024-11-09,1,4,16,160,7,6591,1,0
3567,3877,1,2023-10-20,1,14,54,45,27,6592,1,0
3568,3877,1,2023-09-23,1,14,54,45,27,6593,1,0
3569,3878,2,2025-10-19,1,6,23,5,11,6594,1,0
3570,3878,1,2025-11-07,1,6,23,5,11,6595,1,0
3571,3879,1,2025-08-20,1,3,11,43,5,6596,1,0
3572,3879,1,2025-07-09,1,3,11,43,5,6597,1,0
3573,3880,1,2026-05-03,2,16,40,173,21,6598,1,0
3574,3881,1,2024-05-08,1,8,29,69,16,6599,1,0
3575,3883,1,2026-04-06,1,13,49,181,25,6601,1,0
3576,3883,1,2026-03-29,1,13,49,181,25,6602,1,0
3577,3884,1,2025-12-05,1,9,33,129,18,6604,1,0
3578,3884,1,2025-11-24,1,9,33,129,18,6605,1,0
3579,3887,1,2024-10-03,1,4,14,108,8,6609,1,0
3580,3888,2,2027-01-23,1,5,20,113,9,6610,1,0
3581,3890,1,2026-01-30,1,14,54,164,27,6612,1,0
3582,3893,1,2024-01-10,1,2,8,56,3,6616,1,0
3583,3894,1,2026-09-06,1,5,20,10,10,6617,1,0
3584,3894,1,2026-09-16,1,5,20,10,10,6619,1,1
3585,3895,2,2026-05-25,1,15,57,21,29,6620,1,0
3586,3895,1,2026-06-04,1,15,57,21,29,6621,1,0
3587,3896,1,2026-01-12,1,13,51,168,25,6622,1,0
3588,3896,1,2026-01-05,1,13,51,168,25,6623,1,0
3589,3896,1,2026-01-18,1,13,51,168,25,6624,1,0
3590,3897,1,2025-12-04,1,13,51,237,26,6625,1,0
3591,3898,1,2026-03-26,1,13,52,34,25,6626,1,0
3592,3898,1,2026-04-04,1,13,52,34,25,6627,1,0
3593,3902,1,2023-03-05,1,9,31,219,18,6631,1,0
3594,3904,1,2025-03-04,1,4,16,30,7,6635,1,0
3595,3905,1,2024-05-15,1,9,34,140,18,6637,1,0
3596,3906,2,2024-03-09,1,10,36,213,19,6638,1,0
3597,3907,1,2026-07-10,1,8,28,20,16,6639,1,1
3598,3909,2,2027-01-03,1,1,4,104,1,6642,1,0
3599,3910,1,2025-03-16,1,1,2,137,2,6643,1,0
3600,3911,2,2023-07-30,1,15,60,27,30,6644,1,1
3601,3913,2,2024-10-21,1,11,41,8,21,6646,1,0
3602,3915,1,2026-01-24,1,11,41,88,21,6648,1,0
3603,3916,2,2024-07-25,1,9,32,19,17,6649,1,1
3604,3917,1,2025-08-29,3,18,26,38,14,6651,1,0
3605,3917,1,2025-07-25,1,7,26,38,14,6653,1,0
3606,3919,1,2026-05-01,1,12,45,73,23,6658,1,0
3607,3921,2,2023-12-19,1,10,37,91,19,6660,1,0
3608,3921,1,2023-12-30,1,10,37,91,19,6661,1,0
3609,3921,1,2023-11-08,1,10,37,91,19,6663,1,0
3610,3922,2,2023-06-02,1,9,34,207,17,6664,1,0
3611,3922,1,2023-05-22,1,9,34,207,17,6665,1,0
3612,3922,2,2023-04-14,1,9,34,207,17,6667,1,0
3613,3924,1,2026-01-25,1,7,26,38,13,6669,1,1
3614,3925,1,2026-05-03,1,8,28,36,15,6672,1,0
3615,3926,2,2025-11-04,1,5,20,107,10,6675,1,0
3616,3926,2,2025-11-03,1,5,20,107,10,6676,1,0
3617,3928,1,2025-07-30,1,10,37,12,20,6679,1,0
3618,3928,1,2025-07-01,1,10,37,12,20,6680,1,0
3619,3929,1,2024-12-03,1,10,36,228,20,6682,1,0
3620,3931,1,2026-12-15,1,2,8,89,4,6684,1,0
3621,3931,1,2026-12-19,1,2,8,89,4,6685,1,0
3622,3933,2,2023-05-10,1,10,37,103,20,6688,1,1
3623,3934,1,2025-06-22,1,4,15,26,7,6690,1,0
3624,3934,1,2025-07-30,1,4,15,26,7,6691,1,0
3625,3935,1,2023-03-08,1,2,7,145,4,6692,1,0
3626,3936,1,2024-10-16,1,6,23,161,12,6693,1,0
3627,3937,2,2023-11-25,1,4,16,184,8,6696,1,0
3628,3938,2,2026-08-06,1,14,55,134,27,6698,1,0
3629,3939,2,2026-02-22,1,4,15,26,7,6699,1,0
3630,3941,1,2026-10-27,1,2,8,56,3,6702,1,0
3631,3941,1,2026-10-11,1,2,8,56,3,6703,1,0
3632,3941,1,2026-11-12,1,2,8,56,3,6704,1,0
3633,3942,1,2023-09-12,1,4,16,160,7,6706,1,0
3634,3943,1,2023-12-07,1,6,22,230,12,6709,1,0
3635,3944,1,2026-06-14,1,4,15,26,8,6711,1,0
3636,3946,1,2024-08-23,1,9,34,207,18,6713,1,1
3637,3946,1,2024-10-21,1,9,34,207,18,6714,1,0
3638,3947,1,2024-07-29,1,4,15,26,8,6716,1,0
3639,3947,1,2024-06-20,1,4,15,26,8,6717,1,0
3640,3948,1,2023-01-29,1,12,47,58,24,6718,1,0
3641,3949,2,2024-11-30,1,8,28,250,15,6719,1,0
3642,3950,1,2026-12-09,1,7,25,241,13,6720,1,0
3643,3951,2,2026-10-11,1,5,19,71,10,6721,1,0
3644,3951,1,2026-11-20,1,5,19,71,10,6722,1,0
3645,3953,1,2025-09-18,1,11,39,25,22,6724,1,0
3646,3954,1,2025-12-29,1,12,44,232,23,6725,1,0
3647,3955,1,2025-10-19,1,9,32,128,18,6727,1,0
3648,3956,1,2025-03-19,1,2,7,195,3,6728,1,0
3649,3958,1,2024-01-24,1,3,10,171,5,6731,1,1
3650,3959,1,2025-04-09,1,12,46,126,23,6732,1,0
3651,3960,1,2025-07-11,1,9,33,129,17,6734,1,0
3652,3960,1,2025-06-21,1,9,33,129,17,6736,1,0
3653,3962,1,2027-01-13,1,11,42,244,22,6739,1,0
3654,3963,1,2025-06-22,1,2,8,176,4,6740,1,0
3655,3963,1,2025-06-30,1,2,8,176,4,6741,1,0
3656,3965,1,2023-12-10,1,14,55,141,27,6745,1,0
3657,3966,1,2026-03-22,1,13,49,181,25,6747,1,0
3658,3967,1,2026-07-08,1,6,22,99,12,6749,1,0
3659,3969,1,2025-03-23,1,14,55,134,27,6751,1,0
3660,3969,1,2025-03-11,1,14,55,134,27,6752,1,0
3661,3970,1,2023-08-26,4,21,7,138,3,6753,1,0
3662,3971,2,2026-09-14,1,13,49,139,25,6754,1,0
3663,3971,1,2026-10-04,1,13,49,139,25,6755,1,0
3664,3972,1,2026-08-04,1,9,31,219,17,6758,1,0
3665,3974,1,2026-05-30,1,14,55,134,28,6762,1,0
3666,3975,1,2026-05-18,1,9,32,19,17,6765,1,0
3667,3976,2,2023-06-22,1,6,23,5,12,6767,1,0
3668,3977,1,2025-04-01,1,10,37,12,19,6769,1,0
3669,3977,1,2025-04-03,1,10,37,12,19,6770,1,0
3670,3977,1,2025-03-30,1,10,37,12,19,6772,1,0
3671,3978,1,2025-08-31,1,8,29,130,16,6773,1,0
3672,3979,1,2026-03-03,1,13,51,190,26,6774,1,0
3673,3981,1,2025-05-02,1,5,20,249,10,6777,1,0
3674,3982,1,2026-07-30,1,6,22,24,11,6779,1,0
3675,3982,1,2026-07-14,1,6,22,24,11,6780,1,0
3676,3982,1,2026-07-17,1,6,22,24,11,6781,1,0
3677,3986,2,2024-07-17,1,11,41,8,21,6788,1,0
3678,3986,1,2024-08-19,1,11,41,8,21,6789,1,0
3679,3987,1,2026-11-08,1,5,19,216,10,6790,1,1
3680,3988,1,2025-04-20,1,14,54,164,27,6791,1,0
3681,3991,2,2024-04-26,1,11,42,243,22,6795,1,0
3682,3993,1,2025-06-25,1,1,4,11,1,6798,1,0
3683,3993,1,2025-06-25,1,1,4,11,1,6799,1,0
3684,3994,2,2024-03-08,1,5,19,216,10,6800,1,0
3685,3995,1,2024-12-19,1,1,3,2,1,6801,1,1
3686,3995,2,2025-01-02,1,1,3,2,1,6803,1,0
3687,3995,2,2024-12-03,1,1,3,2,1,6804,1,1
3688,3996,2,2026-08-16,1,14,55,53,27,6806,1,0
3689,3997,1,2024-11-04,1,8,29,16,16,6808,1,0
3690,4000,1,2024-10-20,1,1,5,115,1,6813,1,0
3691,4000,2,2024-10-19,1,1,5,115,1,6815,1,0
3692,4001,2,2026-05-16,1,6,22,233,11,6817,1,0
3693,4002,1,2023-10-03,1,6,23,161,11,6819,1,0
3694,4003,1,2023-09-10,1,7,25,241,14,6821,1,0
3695,4003,2,2023-08-04,1,7,25,241,14,6822,1,0
3696,4004,1,2024-07-26,1,9,32,128,18,6823,1,0
3697,4004,1,2024-07-09,1,9,32,128,18,6824,1,0
3698,4004,1,2024-07-26,1,9,32,128,18,6825,1,0
3699,4004,1,2024-06-21,1,9,32,128,18,6826,1,0
3700,4005,2,2025-02-19,1,2,8,106,4,6828,1,0
3701,4008,1,2023-04-19,1,12,46,18,24,6831,1,0
3702,4008,1,2023-05-26,1,12,46,18,24,6832,1,0
3703,4009,1,2025-08-27,1,8,29,69,15,6835,1,0
3704,4011,1,2026-12-03,1,6,23,246,12,6838,1,0
3705,4013,1,2023-05-23,1,12,45,214,24,6840,1,0
3706,4013,1,2023-06-08,1,12,45,214,24,6841,1,0
3707,4014,1,2024-08-30,1,11,39,159,22,6842,1,0
3708,4014,1,2024-08-17,1,11,39,159,22,6843,1,0
3709,4015,1,2026-07-03,1,13,50,236,25,6844,1,0
3710,4018,1,2026-02-16,1,12,45,215,23,6847,1,0
3711,4018,1,2026-01-21,1,12,45,215,23,6849,1,0
3712,4020,1,2023-08-27,1,7,26,231,13,6851,1,0
3713,4022,1,2023-12-23,1,9,33,172,18,6853,1,0
3714,4023,1,2027-01-07,1,4,15,26,7,6854,1,0
3715,4023,1,2027-02-01,1,4,15,26,7,6855,1,0
3716,4024,1,2025-08-18,1,1,4,153,1,6856,1,0
3717,4024,1,2025-07-09,1,1,4,153,1,6858,1,0
3718,4025,1,2025-01-01,1,3,11,43,5,6859,1,0
3719,4026,1,2026-05-22,1,10,36,179,20,6861,1,0
3720,4027,1,2024-10-20,1,11,40,148,22,6862,1,1
3721,4028,2,2024-03-20,1,9,33,90,17,6863,1,0
3722,4028,1,2024-03-25,1,9,33,90,17,6864,1,0
3723,4030,1,2025-07-01,1,1,4,102,1,6866,1,0
3724,4031,2,2025-04-15,1,2,7,195,4,6868,1,0
3725,4031,1,2025-06-01,1,2,7,195,4,6869,1,0
3726,4031,2,2025-05-06,1,2,7,195,4,6870,1,0
3727,4032,1,2025-05-30,1,13,49,203,25,6873,1,0
3728,4033,1,2026-08-16,1,8,28,22,16,6874,1,0
3729,4034,1,2025-01-11,1,12,47,239,23,6877,1,0
3730,4034,1,2024-12-26,1,12,47,239,23,6878,1,0
3731,4035,2,2026-07-18,1,4,14,108,8,6880,1,0
3732,4036,1,2025-08-11,1,11,39,159,21,6881,1,0
3733,4038,1,2023-05-03,1,3,10,211,5,6885,1,0
3734,4040,1,2023-03-14,1,11,40,135,22,6888,1,0
3735,4043,1,2025-02-19,1,5,19,151,9,6891,1,0
3736,4044,1,2023-06-13,1,9,31,120,18,6892,1,0
3737,4044,1,2023-06-14,1,9,31,120,18,6893,1,0
3738,4046,1,2025-04-06,1,3,10,165,5,6895,1,0
3739,4047,1,2024-01-08,1,4,14,108,8,6896,1,0
3740,4048,2,2023-05-29,1,4,14,163,8,6897,1,0
3741,4048,1,2023-06-10,1,4,14,163,8,6898,1,0
3742,4048,2,2023-06-16,1,4,14,163,8,6899,1,0
3743,4049,1,2023-05-15,1,7,25,52,14,6900,1,0
3744,4050,1,2025-07-27,1,11,40,148,21,6901,1,0
3745,4051,1,2025-02-02,1,11,40,148,22,6902,1,0
3746,4051,1,2025-01-27,1,11,40,148,22,6903,1,1
3747,4052,1,2024-02-01,1,2,8,89,3,6905,1,0
3748,4052,1,2024-02-18,1,2,8,89,3,6906,1,0
3749,4053,1,2025-03-15,1,14,54,45,28,6909,1,0
3750,4053,2,2025-03-04,1,14,54,45,28,6910,1,0
3751,4054,2,2023-10-22,1,5,18,167,9,6913,1,0
3752,4054,1,2023-10-21,1,5,18,167,9,6914,1,0
3753,4055,1,2025-12-13,1,1,5,204,2,6915,1,0
3754,4056,1,2024-02-23,1,6,22,93,12,6917,1,0
3755,4056,1,2024-02-21,1,6,22,93,12,6919,1,0
3756,4057,2,2023-08-17,1,12,47,239,24,6920,1,0
3757,4057,1,2023-08-23,1,12,47,239,24,6921,1,0
3758,4057,1,2023-08-24,1,12,47,239,24,6922,1,0
3759,4059,1,2027-01-21,1,9,34,50,18,6926,1,0
3760,4059,1,2027-02-20,1,9,34,50,18,6927,1,0
3761,4060,2,2023-04-13,1,3,11,39,5,6928,1,0
3762,4061,1,2023-04-25,1,9,33,122,18,6930,1,0
3763,4061,1,2023-04-12,1,9,33,122,18,6932,1,0
3764,4063,1,2024-05-07,1,9,33,177,18,6934,1,0
3765,4064,1,2023-10-04,1,5,19,216,9,6937,1,0
3766,4065,1,2023-10-18,1,13,51,168,25,6938,1,0
3767,4066,1,2024-09-01,1,10,36,105,20,6939,1,1
3768,4066,1,2024-09-02,1,10,36,105,20,6941,1,0
3769,4066,1,2024-09-24,1,10,36,105,20,6942,1,0
3770,4067,2,2025-02-22,1,4,14,163,7,6943,1,0
3771,4069,1,2026-01-25,1,2,7,195,3,6946,1,0
3772,4069,1,2026-01-24,1,2,7,195,3,6947,1,0
3773,4070,1,2027-01-29,1,2,7,145,4,6948,1,0
3774,4071,2,2024-05-16,1,11,41,59,22,6950,1,0
3775,4072,2,2025-02-07,1,6,22,24,11,6951,1,0
3776,4074,2,2026-11-19,1,14,55,134,27,6953,1,0
3777,4074,1,2026-11-02,1,14,55,134,27,6956,1,0
3778,4075,1,2023-10-11,1,3,11,218,6,6957,1,0
3779,4082,2,2025-02-04,1,12,45,73,24,6969,1,0
3780,4083,1,2026-11-05,1,9,32,128,17,6970,1,0
3781,4085,1,2024-06-07,1,6,22,230,12,6972,1,0
3782,4086,1,2026-07-01,1,4,13,35,7,6973,1,0
3783,4087,1,2023-06-16,1,15,60,27,30,6977,1,0
3784,4089,1,2026-11-03,1,13,50,51,26,6981,1,0
3785,4090,1,2025-03-25,1,15,57,72,30,6983,1,0
3786,4092,1,2024-03-15,1,8,29,130,15,6985,1,0
3787,4093,1,2026-06-30,1,11,41,88,22,6987,1,0
3788,4093,1,2026-06-13,1,11,41,88,22,6989,1,0
3789,4095,2,2023-03-22,1,9,34,50,17,6991,1,0
3790,4095,1,2023-04-05,1,9,34,50,17,6992,1,0
3791,4096,1,2023-05-15,1,4,13,35,8,6993,1,0
3792,4100,1,2026-01-12,1,5,18,247,10,6998,1,0
3793,4101,1,2025-02-23,1,14,54,131,27,6999,1,0
3794,4102,1,2026-09-02,1,15,60,27,29,7001,1,0
3795,4103,1,2024-07-22,1,7,26,206,13,7002,1,0
3796,4106,1,2026-10-17,1,6,23,245,11,7005,1,0
3797,4107,1,2024-06-13,1,14,55,53,28,7006,1,0
3798,4108,1,2026-03-07,1,15,57,248,30,7007,1,0
3799,4108,2,2026-02-22,1,15,57,248,30,7008,1,0
3800,4111,1,2023-06-23,1,6,23,119,12,7011,1,1
3801,4113,1,2026-06-16,1,7,26,23,14,7013,1,0
3802,4114,1,2025-02-03,1,2,8,56,3,7014,1,0
3803,4116,2,2024-10-19,1,5,19,216,9,7016,1,0
3804,4117,1,2023-09-27,1,12,47,205,23,7017,1,0
3805,4119,1,2025-08-26,1,4,15,226,7,7020,1,0
3806,4120,1,2025-03-03,1,4,15,226,8,7022,1,0
3807,4120,1,2025-02-20,1,4,15,226,8,7023,1,0
3808,4124,2,2023-10-09,1,9,34,207,17,7029,1,0
3809,4125,1,2025-11-19,1,3,11,158,5,7033,1,0
3810,4126,2,2026-05-05,1,7,26,144,14,7035,1,0
3811,4127,1,2026-03-30,1,3,11,43,5,7038,1,0
3812,4127,1,2026-02-14,1,3,11,43,5,7039,1,0
3813,4128,1,2026-04-07,1,12,44,9,24,7041,1,0
3814,4129,1,2024-08-11,1,2,8,176,3,7042,1,0
3815,4131,1,2024-10-13,1,5,19,175,9,7045,1,0
3816,4131,1,2024-08-31,1,5,19,175,9,7047,1,0
3817,4132,1,2026-02-12,1,2,8,106,3,7048,1,0
3818,4133,1,2024-08-06,1,7,25,1,13,7049,1,0
3819,4133,1,2024-08-14,1,7,25,1,13,7050,1,0
3820,4133,2,2024-08-28,1,7,25,1,13,7051,1,0
3821,4134,1,2024-03-30,1,3,11,218,5,7054,1,0
3822,4135,1,2024-04-10,1,3,11,158,6,7056,1,0
3823,4136,2,2024-11-14,1,9,31,219,18,7058,1,0
3824,4137,1,2026-06-15,1,13,50,54,26,7059,1,0
3825,4138,1,2027-01-03,1,2,7,84,4,7061,1,0
3826,4139,1,2026-04-03,1,8,29,98,15,7062,1,0
3827,4140,1,2024-12-02,4,20,16,92,8,7064,1,0
3828,4142,1,2024-10-26,1,10,37,193,19,7067,1,0
3829,4142,1,2024-09-26,1,10,37,193,19,7068,1,0
3830,4143,2,2027-01-14,1,15,60,27,30,7069,1,0
3831,4145,1,2023-10-08,1,6,22,101,11,7071,1,0
3832,4147,1,2024-05-19,1,4,14,108,7,7073,1,1
3833,4151,1,2025-12-24,1,3,11,14,6,7077,1,0
3834,4151,1,2026-01-01,1,3,11,14,6,7079,1,0
3835,4153,1,2024-08-07,1,12,45,214,24,7083,1,0
3836,4155,1,2026-01-03,1,3,10,152,5,7088,1,0
3837,4155,1,2025-11-29,1,3,10,152,5,7089,1,0
3838,4156,1,2025-05-07,1,12,44,85,24,7090,1,0
3839,4157,1,2024-02-03,1,13,49,3,25,7091,1,0
3840,4157,1,2024-03-21,1,13,49,3,25,7092,1,0
3841,4157,1,2024-02-04,1,13,49,3,25,7093,1,0
3842,4158,1,2023-03-13,4,20,19,216,10,7094,1,0
3843,4159,1,2025-09-01,1,6,22,99,11,7095,1,0
3844,4159,1,2025-10-07,1,6,22,99,11,7097,1,1
3845,4159,2,2025-10-03,1,6,22,99,11,7098,1,0
3846,4161,1,2026-01-11,1,4,16,184,8,7101,1,0
3847,4162,2,2026-07-05,1,1,5,204,2,7102,1,0
3848,4163,1,2024-12-24,1,4,15,7,7,7103,1,0
3849,4163,1,2024-11-30,1,4,15,7,7,7104,1,0
3850,4165,2,2025-05-25,1,5,18,167,10,7106,1,0
3851,4165,1,2025-05-12,1,5,18,167,10,7107,1,0
3852,4166,1,2023-08-26,1,15,59,147,29,7108,1,0
3853,4167,1,2023-02-21,1,14,55,146,27,7109,1,0
3854,4169,1,2027-01-14,1,1,4,102,1,7113,1,0
3855,4170,1,2027-01-19,1,6,22,24,11,7117,1,0
3856,4171,2,2026-12-03,1,3,10,211,6,7118,1,0
3857,4171,1,2026-12-19,1,3,10,211,6,7119,1,0
3858,4172,1,2023-06-08,1,3,11,238,5,7120,1,0
3859,4173,1,2025-08-22,1,13,52,15,25,7121,1,0
3860,4174,2,2024-12-27,1,9,32,128,18,7122,1,0
3861,4174,1,2024-12-17,1,9,32,128,18,7123,1,0
3862,4175,1,2023-12-07,1,15,58,66,30,7124,1,0
3863,4175,1,2023-12-03,1,15,58,66,30,7125,1,0
3864,4177,1,2023-07-15,1,14,54,131,27,7128,1,0
3865,4178,1,2024-10-04,1,10,36,48,20,7129,1,0
3866,4179,2,2026-05-17,1,7,25,132,14,7131,1,0
3867,4180,1,2025-10-14,1,3,11,238,6,7132,1,0
3868,4180,2,2025-09-30,1,3,11,238,6,7133,1,0
3869,4181,1,2027-01-13,1,2,7,138,3,7135,1,0
3870,4182,1,2025-01-12,1,9,32,128,18,7136,1,0
3871,4183,1,2024-10-09,1,9,34,50,17,7137,1,0
3872,4184,1,2026-03-08,1,2,7,145,3,7138,1,0
3873,4187,1,2026-04-12,1,9,34,50,18,7141,1,0
3874,4189,2,2023-11-25,1,1,5,204,2,7143,1,0
3875,4190,2,2027-02-05,1,9,32,128,17,7144,1,0
3876,4190,1,2027-01-06,1,9,32,128,17,7145,1,0
3877,4190,1,2027-01-23,1,9,32,128,17,7146,1,0
3878,4191,1,2026-07-06,1,7,26,231,13,7147,1,0
3879,4192,1,2025-02-21,1,7,26,38,14,7150,1,0
3880,4194,1,2026-01-27,1,9,31,219,18,7154,1,0
3881,4195,1,2023-09-02,1,10,36,40,19,7156,1,0
3882,4196,1,2023-05-13,4,20,57,49,29,7157,1,0
3883,4198,1,2023-11-20,1,3,11,39,5,7160,1,0
3884,4199,2,2026-04-29,1,1,2,137,2,7162,1,0
3885,4201,1,2023-07-29,1,8,29,16,15,7165,1,0
3886,4201,1,2023-08-05,1,8,29,16,15,7166,1,0
3887,4201,1,2023-07-21,1,8,29,16,15,7167,1,0
3888,4202,1,2025-11-23,1,12,45,215,23,7169,1,0
3889,4203,2,2024-05-19,1,12,45,73,23,7173,1,0
3890,4203,1,2024-04-12,1,12,45,73,23,7174,1,0
3891,4204,1,2023-07-18,1,11,41,154,22,7175,1,0
3892,4206,2,2023-02-18,1,13,51,190,25,7178,1,0
3893,4206,2,2023-02-25,1,13,51,190,25,7179,1,0
3894,4208,1,2024-09-14,1,13,50,133,25,7182,1,0
3895,4208,2,2024-10-04,1,13,50,133,25,7183,1,0
3896,4213,1,2026-06-25,1,7,25,47,14,7188,1,0
3897,4214,1,2025-09-28,1,15,60,27,30,7189,1,0
3898,4215,1,2024-10-05,1,14,54,31,28,7190,1,0
3899,4215,2,2024-09-08,1,14,54,31,28,7191,1,0
3900,4216,1,2023-11-18,4,21,10,13,5,7193,1,0
3901,4218,1,2023-11-20,1,3,11,218,5,7198,1,0
3902,4221,1,2023-10-22,1,12,44,232,23,7203,1,0
3903,4223,1,2023-10-16,1,6,22,99,12,7205,1,0
3904,4223,1,2023-11-02,1,6,22,99,12,7206,1,0
3905,4224,1,2026-07-21,1,6,22,17,11,7207,1,0
3906,4226,1,2026-07-07,1,3,11,158,5,7210,1,0
3907,4229,1,2025-09-27,1,15,57,248,29,7213,1,1
3908,4229,2,2025-10-02,1,15,57,248,29,7214,1,0
3909,4229,1,2025-08-22,1,15,57,248,29,7215,1,0
3910,4230,2,2023-03-05,1,3,10,165,5,7217,1,0
3911,4231,1,2025-07-02,1,10,37,12,19,7218,1,0
3912,4231,1,2025-06-09,1,10,37,12,19,7219,1,0
3913,4232,2,2026-08-01,1,2,8,89,3,7220,1,0
3914,4232,1,2026-08-01,1,2,8,89,3,7221,1,0
3915,4233,2,2024-07-06,1,13,52,121,25,7223,1,0
3916,4233,1,2024-05-24,1,13,52,121,25,7224,1,0
3917,4234,1,2025-12-18,1,12,46,126,24,7226,1,0
3918,4234,2,2026-01-23,1,12,46,126,24,7227,1,0
3919,4235,1,2025-11-23,1,9,32,123,18,7229,1,0
3920,4235,1,2026-01-09,1,9,32,123,18,7230,1,0
3921,4235,2,2025-12-22,1,9,32,123,18,7231,1,0
3922,4237,1,2023-05-19,1,4,14,108,8,7234,1,0
3923,4237,1,2023-04-11,1,4,14,108,8,7235,1,0
3924,4238,2,2023-12-09,1,4,15,26,8,7236,1,0
3925,4239,2,2025-05-14,1,2,8,200,3,7237,1,0
3926,4240,1,2023-07-05,1,7,26,38,13,7238,1,0
3927,4240,1,2023-08-10,1,7,26,38,13,7239,1,0
3928,4241,1,2023-09-23,1,13,51,4,25,7241,1,0
3929,4242,1,2024-12-16,1,1,5,115,2,7242,1,0
3930,4242,1,2024-11-28,1,1,5,115,2,7243,1,0
3931,4243,1,2026-10-28,1,11,40,208,21,7244,1,0
3932,4243,1,2026-10-09,1,11,40,208,21,7245,1,0
3933,4244,1,2026-04-03,1,8,28,224,16,7246,1,0
3934,4247,1,2026-05-09,1,10,36,40,20,7249,1,0
3935,4250,1,2023-03-12,1,14,55,53,27,7253,1,0
3936,4251,1,2024-06-12,1,10,36,213,20,7256,1,0
3937,4253,1,2024-07-18,1,7,26,206,13,7258,1,0
3938,4254,1,2024-05-14,1,2,8,234,4,7259,1,0
3939,4256,1,2023-09-10,1,14,54,164,28,7262,1,0
3940,4257,1,2023-03-10,1,14,54,31,28,7264,1,0
3941,4258,1,2024-01-27,1,3,10,212,5,7265,1,0
3942,4259,2,2024-02-08,1,12,45,214,23,7267,1,0
3943,4260,1,2024-02-27,1,14,54,164,27,7268,1,0
3944,4260,2,2024-03-11,1,14,54,164,27,7269,1,0
3945,4263,1,2025-09-04,1,10,37,86,19,7273,1,0
3946,4263,1,2025-09-16,1,10,37,86,19,7274,1,0
3947,4264,1,2023-11-25,1,15,59,94,29,7276,1,0
3948,4265,2,2026-07-09,1,8,28,250,16,7278,1,0
3949,4265,1,2026-07-20,1,8,28,250,16,7279,1,0
3950,4266,1,2023-04-21,1,11,42,60,21,7281,1,0
3951,4268,2,2026-03-02,1,2,8,222,3,7285,1,0
3952,4269,1,2023-12-23,1,6,23,5,11,7288,1,0
3953,4269,2,2024-01-21,1,6,23,5,11,7289,1,0
3954,4272,1,2023-02-13,1,4,15,226,7,7292,1,0
3955,4274,2,2023-09-09,1,4,13,35,8,7294,1,0
3956,4275,1,2026-07-22,1,2,7,145,3,7296,1,0
3957,4278,1,2024-01-08,1,8,29,98,16,7299,1,0
3958,4279,1,2024-03-04,1,13,50,236,25,7300,1,0
3959,4285,1,2024-03-12,1,3,11,14,6,7306,1,0
3960,4287,1,2023-08-19,1,6,23,119,12,7309,1,0
3961,4287,1,2023-07-07,1,6,23,119,12,7310,1,0
3962,4288,2,2027-02-24,1,9,33,122,17,7312,1,0
3963,4289,1,2023-07-17,1,10,37,183,20,7313,1,0
3964,4291,1,2025-01-01,1,1,5,204,2,7315,1,0
3965,4292,2,2023-11-04,1,14,54,131,27,7317,1,0
3966,4294,2,2024-10-11,1,3,10,65,5,7320,1,0
3967,4295,1,2025-02-02,1,5,20,107,9,7323,1,0
3968,4297,1,2024-07-18,1,2,8,106,4,7327,1,0
3969,4297,1,2024-07-31,1,2,8,106,4,7328,1,0
3970,4298,2,2026-11-13,1,8,28,155,16,7329,1,0
3971,4301,1,2026-12-31,1,11,40,135,22,7333,1,0
3972,4302,2,2026-09-07,1,12,46,185,24,7338,1,0
3973,4303,1,2025-02-25,1,8,28,36,16,7340,1,0
3974,4305,1,2025-02-19,1,4,16,92,7,7343,1,1
3975,4306,1,2025-11-21,2,17,45,215,23,7346,1,0
3976,4307,1,2024-12-13,1,12,44,85,24,7347,1,0
3977,4310,1,2026-12-26,1,13,50,51,26,7350,1,0
3978,4310,1,2026-12-29,1,13,50,51,26,7351,1,0
3979,4311,1,2024-08-28,1,7,26,23,13,7352,1,0
3980,4312,2,2026-03-05,1,11,39,25,22,7353,1,0
3981,4315,1,2026-07-02,1,12,46,196,23,7360,1,0
3982,4315,1,2026-07-15,1,12,46,196,23,7361,1,0
3983,4316,1,2024-10-28,1,11,41,64,21,7362,1,0
3984,4321,1,2023-03-02,1,13,49,139,26,7369,1,0
